id,car_id,status,order_date,delivery_date,canceled_date,start_country,dest_country,start_type,destination_type
92154586,1254647246,3,2022-04-24,2022-04-26,,DE,DE,Branch,workshop
91203079,1249131717,3,2022-01-04,2022-01-13,,ES,ES,Branch,workshop
91541773,1251234134,3,2022-02-13,2022-02-15,,DE,DE,Branch,workshop
92118108,1251234134,4,,,2022-04-24,DE,DE,workshop,workshop
92158431,1251234134,3,2022-04-24,2022-04-26,,DE,DE,workshop,workshop
92118109,1251234134,2,2022-04-26,,,DE,DE,workshop,zipcode
91395137,1250026989,3,2022-01-26,2022-01-27,,DE,DE,Branch,LC
91464395,1250026989,4,,,2022-02-06,DE,NL,LC,LC
91464396,1250026989,4,,,2022-02-06,NL,DE,LC,LC
91464397,1250026989,4,,,2022-02-06,DE,DE,LC,workshop
91484868,1250026989,3,2022-02-13,2022-02-13,,DE,DE,workshop,workshop
91484864,1250026989,3,2022-02-06,2022-02-13,,DE,DE,LC,workshop
92095374,1250026989,3,2022-04-17,2022-04-26,,DE,DE,workshop,showroom
92095375,1250026989,2,2022-04-26,,,DE,DE,showroom,zipcode
92090761,1250026989,4,,,2022-04-17,DE,DE,showroom,zipcode
92090760,1250026989,4,,,2022-04-17,DE,DE,workshop,showroom
91217793,1249386690,3,2022-01-06,2022-01-10,,DE,DE,Branch,workshop
91884764,1249386690,4,,,2022-03-29,DE,DE,workshop,Branch
91884765,1249386690,4,,,2022-03-29,DE,DE,Branch,zipcode
91975346,1249386690,4,,,2022-04-08,DE,DE,workshop,Branch
91975347,1249386690,4,,,2022-04-08,DE,DE,Branch,zipcode
92077722,1249386690,4,,,2022-04-21,DE,DE,workshop,workshop
92138581,1249386690,3,2022-04-21,2022-04-26,,DE,DE,workshop,workshop
92077723,1249386690,2,2022-04-26,,,DE,DE,workshop,zipcode
91541778,1250953578,4,2022-02-13,,2022-02-14,DE,DE,Branch,workshop
91566044,1250953578,3,2022-02-14,2022-02-17,,DE,DE,Branch,workshop
92106255,1250953578,3,2022-04-19,2022-04-26,,DE,DE,workshop,workshop
92106256,1250953578,2,2022-04-26,,,DE,DE,workshop,zipcode
92170271,1252118507,2,2022-04-27,,,DE,DE,Branch,zipcode
91712937,1252118507,3,2022-03-07,2022-03-08,,DE,DE,Branch,LC
91712938,1252118507,3,2022-03-09,2022-03-10,,DE,DE,LC,workshop
92095262,1252118507,4,,,2022-04-24,DE,DE,workshop,Branch
92095263,1252118507,4,,,2022-04-25,DE,DE,Branch,zipcode
92156002,1252118507,3,2022-04-24,2022-04-26,,DE,DE,workshop,Branch
92115734,1253089524,3,2022-04-19,2022-04-26,,DE,DE,Branch,workshop
92166440,1254356251,3,2022-04-25,2022-04-26,,DE,DE,Branch,workshop
91385883,1250125375,3,2022-01-25,2022-01-27,,FR,FR,Branch,LC
92185798,1250125375,3,2022-04-27,2022-04-26,,PL,PL,workshop,workshop
91463055,1250125375,3,2022-02-03,2022-03-28,,FR,PL,LC,workshop
92080163,1252565444,3,2022-04-14,2022-04-14,,PL,PL,workshop,workshop
91988848,1252565444,3,2022-04-03,2022-04-03,,PL,PL,workshop,workshop
91815004,1252565444,3,2022-03-14,2022-03-17,,FR,FR,Branch,LC
92185803,1252565444,3,2022-04-27,2022-04-26,,PL,PL,workshop,workshop
91829530,1252565444,3,2022-03-17,2022-03-28,,FR,PL,LC,workshop
91773944,1251520979,3,2022-03-09,2022-03-14,,DE,DE,LC,workshop
92127346,1251520979,3,2022-04-20,2022-04-26,,DE,DE,workshop,workshop
92127347,1251520979,2,2022-04-27,,,DE,DE,workshop,zipcode
91593779,1251520979,3,2022-02-17,2022-02-23,,DE,DE,Branch,LC
91593780,1251520979,3,2022-02-24,2022-02-24,,DE,DE,LC,workshop
92160395,1253507107,1,,,,DE,DE,Branch,zipcode
92160394,1253507107,4,,,2022-04-25,DE,DE,workshop,Branch
92172431,1253507107,2,2022-04-25,,,DE,DE,workshop,Branch
91909329,1253507107,3,2022-03-27,2022-03-30,,DE,DE,Branch,workshop
91596348,1250521414,3,2022-02-17,2022-02-17,,DE,DE,LC,workshop
91446323,1250521414,4,,,2022-02-17,DE,DE,workshop,workshop
92059830,1250521414,4,,,2022-04-26,DE,DE,workshop,showroom
92175342,1250521414,3,2022-04-26,2022-04-27,,DE,DE,workshop,showroom
92059831,1250521414,2,2022-04-27,,,DE,DE,showroom,zipcode
91439217,1250521414,3,2022-01-31,2022-02-16,,DE,DE,Branch,workshop
92188605,1254955622,2,2022-04-27,,,DE,DE,Branch,workshop
92144353,1254905939,4,2022-04-24,,2022-04-26,DE,DE,Branch,workshop
92177672,1254905939,3,2022-04-26,2022-04-27,,DE,DE,Branch,workshop
92189469,1254563102,1,,,,DE,DE,LC,workshop
92189468,1254563102,2,2022-04-27,,,DE,DE,Branch,LC
92166872,1249633545,1,,,,DE,DE,LC,workshop
92166871,1249633545,3,2022-04-25,2022-04-26,,DE,DE,Branch,LC
91686169,1251633129,3,2022-02-28,2022-03-08,,ES,ES,Branch,workshop
92104784,1251633129,3,2022-04-19,2022-04-27,,ES,ES,workshop,Branch
92104785,1251633129,2,2022-04-27,,,ES,ES,Branch,zipcode
91960510,1251633129,4,,,2022-03-30,ES,ES,workshop,showroom
92154429,1248655483,4,,,2022-04-25,ES,ES,Branch,zipcode
92154428,1248655483,3,2022-04-25,2022-04-27,,ES,ES,workshop,Branch
92192720,1248655483,2,2022-04-27,,,ES,ES,Branch,workshop
91478589,1248655483,3,2022-02-06,2022-02-08,,ES,ES,Branch,workshop
92087226,1254510195,2,2022-04-17,,,ES,ES,Branch,workshop
92142633,1252815261,2,2022-04-21,,,ES,ES,Branch,workshop
92159026,1251727793,3,2022-04-24,2022-04-25,,DE,DE,workshop,LC
92087757,1251727793,3,2022-04-17,2022-04-20,,DE,DE,Branch,workshop
92191888,1253456070,4,2022-04-27,,2022-04-27,DE,DE,LC,workshop
92095436,1253456070,3,2022-04-17,2022-04-27,,DE,DE,Branch,LC
92095437,1253456070,4,,,2022-04-27,DE,DE,LC,workshop
92192299,1253456070,2,2022-04-27,,,DE,DE,LC,workshop
92190828,1255001221,1,,,,DE,DE,Branch,workshop
92140509,1251044355,1,,,,DE,DE,Branch,zipcode
92140508,1251044355,2,2022-04-24,,,DE,DE,workshop,Branch
91530089,1251044355,4,2022-02-10,,2022-02-15,DE,DE,Branch,LC
91530090,1251044355,3,2022-02-21,2022-02-21,,DE,DE,LC,workshop
91571484,1251044355,3,2022-02-15,2022-02-20,,DE,DE,Branch,LC
92155016,1251623922,3,2022-04-24,2022-04-24,,PL,PL,workshop,workshop
91584800,1251623922,3,2022-02-16,2022-02-23,,DE,DE,Branch,LC
91584801,1251623922,4,,,2022-02-24,DE,PL,LC,workshop
91835671,1251623922,3,2022-03-16,2022-03-16,,PL,PL,workshop,workshop
92137009,1251623922,3,2022-04-21,2022-04-21,,PL,PL,workshop,workshop
92137148,1251623922,3,2022-04-21,2022-04-20,,PL,PL,workshop,workshop
91656694,1251623922,3,2022-02-24,2022-03-07,,DE,PL,LC,workshop
92013618,1251623922,3,2022-04-05,2022-04-05,,PL,PL,workshop,workshop
92068497,1251623922,4,2022-04-13,,2022-04-21,PL,PL,workshop,workshop
92195368,1251623922,3,2022-04-28,2022-04-28,,PL,PL,workshop,workshop
92058642,1249345818,4,2022-04-12,,,DE,DE,Branch,workshop
91271445,1249345818,3,2022-01-24,2022-01-27,,DE,DE,workshop,workshop
91226195,1249345818,3,2022-01-09,2022-01-10,,DE,DE,Branch,LC
91226196,1249345818,3,2022-01-11,2022-01-24,,DE,DE,LC,workshop
91741498,1249345818,4,,,2022-03-09,DE,DE,workshop,workshop
91741499,1249345818,3,2022-03-16,2022-03-18,,DE,DE,workshop,zipcode
91776340,1249345818,3,2022-03-09,2022-03-16,,DE,DE,workshop,workshop
92149327,1254906282,4,,,2022-04-24,DE,DE,Branch,workshop
92156132,1254906282,1,,,,DE,DE,LC,workshop
92156131,1254906282,3,2022-04-24,2022-04-27,,DE,DE,Branch,LC
91750879,1248072039,3,2022-03-15,2022-03-16,,ES,ES,Branch,zipcode
91228901,1248072039,3,2022-01-09,2022-01-17,,ES,ES,Branch,workshop
91540386,1248182576,4,,,2022-02-20,DE,DE,workshop,LC
91540387,1248182576,3,2022-02-22,2022-02-27,,DE,DE,LC,zipcode
91615782,1248182576,3,2022-02-20,2022-02-22,,DE,DE,workshop,LC
91224977,1248182576,3,2022-01-06,2022-01-11,,DE,DE,Branch,workshop
91265767,1248395334,3,2022-01-12,2022-01-18,,ES,ES,Branch,workshop
91234602,1248480380,3,2022-01-09,2022-01-11,,DE,DE,Branch,workshop
91234079,1248480380,4,,,2022-01-09,DE,DE,Branch,workshop
91195393,1248480380,4,2022-01-03,,2022-01-09,DE,DE,Branch,workshop
91234591,1248480380,4,,,2022-01-09,DE,DE,Branch,workshop
91571024,1248480380,4,,,2022-02-20,DE,DE,workshop,workshop
91571025,1248480380,3,2022-02-23,2022-02-27,,DE,DE,workshop,zipcode
91617719,1248480380,3,2022-02-20,2022-02-22,,DE,DE,workshop,workshop
91675946,1248556546,3,2022-02-27,2022-02-27,,PL,PL,workshop,workshop
91552770,1248556546,3,2022-02-13,2022-02-13,,PL,PL,workshop,workshop
91184295,1248556546,3,2022-01-18,2022-01-31,,NL,PL,LC,workshop
91176660,1248556546,3,2021-12-30,2022-01-02,,NL,NL,Branch,LC
91500344,1248556546,3,2022-02-07,2022-02-07,,PL,PL,workshop,workshop
91669360,1248735534,3,2022-03-02,2022-03-16,,DE,DE,workshop,showroom
91669361,1248735534,3,2022-03-16,2022-03-16,,DE,DE,showroom,zipcode
91205836,1248735534,3,2022-01-04,2022-01-05,,DE,DE,Branch,LC
91205838,1248735534,3,2022-01-09,2022-01-24,,DE,DE,LC,workshop
91341623,1248735534,3,2022-01-24,2022-01-27,,DE,DE,workshop,workshop
91228017,1248738080,4,,,2022-01-09,ES,ES,Branch,workshop
91233388,1248738080,3,2022-01-09,2022-01-25,,ES,ES,LC,workshop
91825356,1248772371,3,2022-03-15,2022-03-20,,DE,DE,Branch,workshop
91751937,1248781615,3,2022-03-07,2022-03-20,,DE,DE,workshop,zipcode
91638058,1248781615,4,,,2022-03-06,DE,DE,workshop,workshop
91638059,1248781615,4,,,2022-03-07,DE,DE,workshop,zipcode
91742188,1248781615,3,2022-03-06,2022-03-07,,DE,DE,workshop,workshop
91241134,1248781615,4,2022-01-10,,2022-01-17,DE,DE,Branch,workshop
91306394,1248781615,3,2022-01-17,2022-01-18,,DE,DE,Branch,workshop
91257038,1248871009,3,2022-01-11,2022-01-11,,DE,DE,workshop,workshop
91432480,1248871009,3,2022-02-09,2022-02-21,,DE,DE,workshop,workshop
91432481,1248871009,3,2022-02-21,2022-02-27,,DE,DE,workshop,zipcode
91223092,1248871009,3,2022-01-06,2022-01-11,,DE,DE,Branch,workshop
91454136,1248943193,3,2022-02-09,2022-02-20,,DE,DE,workshop,LC
91454137,1248943193,3,2022-02-20,2022-02-23,,DE,DE,LC,zipcode
91223334,1248943193,3,2022-01-06,2022-01-10,,DE,DE,Branch,workshop
91498507,1248966212,3,2022-02-07,2022-02-06,,PL,PL,workshop,workshop
91240051,1248966212,3,2022-01-09,2022-01-23,,DE,PL,LC,workshop
91854048,1248966212,3,2022-03-23,2022-03-29,,PL,PL,workshop,zipcode
91203528,1248966212,3,2022-01-04,2022-01-06,,DE,DE,Branch,LC
91203529,1248966212,4,,,2022-01-09,DE,PL,LC,workshop
91764966,1248966212,4,,,2022-03-09,PL,PL,workshop,zipcode
91344673,1248999470,3,2022-01-20,2022-01-24,,ES,ES,workshop,LC
91588080,1248999470,3,2022-02-20,2022-02-23,,ES,ES,LC,zipcode
91264228,1248999470,3,2022-01-12,2022-01-17,,ES,ES,Branch,workshop
91220460,1249046356,3,2022-01-06,2022-01-17,,DE,DE,Branch,workshop
91674922,1249046356,3,2022-03-02,2022-03-02,,DE,DE,workshop,workshop
91674923,1249046356,3,2022-03-03,2022-03-10,,DE,DE,workshop,Branch
91610309,1249046356,4,,,2022-02-21,DE,DE,workshop,showroom
91610310,1249046356,4,,,2022-02-21,DE,DE,showroom,zipcode
91268553,1249047666,4,,,2022-02-07,DE,DE,workshop,LC
91268554,1249047666,4,,,2022-02-07,DE,DE,LC,Branch
91268555,1249047666,4,,,2022-02-07,DE,DE,Branch,zipcode
91187913,1249047666,3,2022-01-02,2022-01-04,,DE,DE,Branch,workshop
91496665,1249047666,3,2022-02-09,2022-02-11,,DE,DE,workshop,Branch
91496666,1249047666,3,2022-02-13,2022-02-16,,DE,DE,Branch,zipcode
91195769,1249066058,3,2022-01-03,2022-01-11,,ES,ES,Branch,workshop
91238538,1249087091,3,2022-01-09,2022-01-12,,DE,DE,Branch,workshop
91559153,1249087091,4,,,2022-02-20,DE,DE,workshop,Branch
91559154,1249087091,3,2022-02-24,2022-03-07,,DE,DE,Branch,zipcode
91618628,1249087091,3,2022-02-20,2022-02-24,,DE,DE,workshop,Branch
91541951,1249162024,4,2022-02-13,,2022-02-16,DE,DE,Branch,workshop
91587355,1249162024,3,2022-02-16,2022-02-22,,DE,DE,Branch,workshop
91688869,1249162024,3,2022-02-28,2022-03-01,,DE,DE,LC,workshop
91197257,1249206175,3,2022-01-03,2022-01-11,,DE,DE,Branch,workshop
91761481,1249206175,3,2022-03-09,2022-03-20,,DE,DE,workshop,workshop
91761482,1249206175,3,2022-03-20,2022-03-22,,DE,DE,workshop,zipcode
91340847,1249277959,3,2022-02-01,2022-02-06,,DE,DE,workshop,workshop
91327040,1249277959,3,2022-01-19,2022-01-20,,DE,DE,Branch,LC
91327041,1249277959,3,2022-01-23,2022-02-01,,DE,DE,LC,workshop
91637455,1249283473,4,,,2022-02-27,DE,DE,workshop,Branch
91637456,1249283473,3,2022-03-03,2022-03-08,,DE,DE,Branch,zipcode
91683940,1249283473,3,2022-02-27,2022-03-03,,DE,DE,workshop,Branch
91200891,1249283473,3,2022-01-04,2022-01-10,,DE,DE,Branch,workshop
91250591,1249287143,3,2022-01-10,2022-01-13,,ES,ES,Branch,workshop
91495286,1249291913,4,2022-02-17,,2022-02-28,DE,DE,workshop,Branch
91212228,1249291913,3,2022-01-05,2022-01-11,,DE,DE,Branch,workshop
91692568,1249373149,3,2022-02-28,2022-02-28,,PL,PL,workshop,workshop
92104552,1249373149,4,2022-04-20,,2022-04-21,PL,PL,workshop,zipcode
91456169,1249373149,3,2022-02-02,2022-02-02,,PL,PL,workshop,workshop
91227219,1249373149,4,,,2022-01-07,FR,FR,Branch,LC
92137349,1249373149,3,2022-04-21,2022-04-24,,PL,PL,workshop,zipcode
91811513,1249373149,3,2022-03-14,2022-03-13,,PL,PL,workshop,workshop
91231812,1249373149,3,2022-01-09,2022-01-11,,FR,FR,Branch,LC
91231813,1249373149,3,2022-01-18,2022-01-30,,FR,PL,LC,workshop
91721286,1249373149,3,2022-03-03,2022-03-03,,PL,PL,workshop,workshop
91534201,1249373149,3,2022-02-10,2022-02-10,,PL,PL,workshop,workshop
91422992,1249466091,3,2022-01-30,2022-02-07,,DE,DE,Branch,workshop
91426470,1249466091,3,2022-02-07,2022-02-10,,DE,DE,workshop,workshop
91745816,1249466091,3,2022-03-14,2022-03-20,,DE,DE,workshop,Branch
91745817,1249466091,3,2022-03-20,2022-03-22,,DE,DE,Branch,zipcode
91759640,1249506937,4,,,2022-03-17,DE,DE,workshop,workshop
91759641,1249506937,3,2022-03-21,2022-03-23,,DE,DE,workshop,zipcode
91846537,1249506937,3,2022-03-17,2022-03-20,,DE,DE,workshop,workshop
91524570,1249506937,4,2022-02-09,,2022-02-20,DE,DE,Branch,workshop
91615543,1249506937,3,2022-02-20,2022-02-22,,DE,DE,Branch,workshop
91660206,1249515016,3,2022-02-26,2022-02-27,,DE,DE,Branch,LC
91660207,1249515016,3,2022-02-28,2022-03-02,,DE,DE,LC,workshop
91632915,1249613764,3,2022-02-22,2022-02-24,,ES,ES,Branch,workshop
91287933,1249654342,3,2022-01-16,2022-01-23,,ES,ES,Branch,workshop
91798044,1249677810,3,2022-03-13,2022-03-15,,DE,DE,Branch,workshop
92189904,1249677810,1,,,,DE,DE,showroom,zipcode
92189903,1249677810,1,,,,DE,DE,workshop,showroom
91391334,1249689552,3,2022-01-26,2022-01-26,,FR,FR,Branch,LC
91710879,1249689552,3,2022-03-02,2022-03-02,,PL,PL,workshop,workshop
91297158,1249689552,4,2022-01-16,,2022-01-26,FR,FR,Branch,LC
91297159,1249689552,4,,,2022-01-26,FR,PL,LC,workshop
91391343,1249689552,3,2022-01-31,2022-02-17,,FR,PL,LC,workshop
91624164,1249689552,3,2022-02-21,2022-02-21,,PL,PL,workshop,workshop
91799954,1249689552,3,2022-03-13,2022-03-10,,PL,PL,workshop,workshop
91423996,1249696650,3,2022-01-30,2022-02-03,,DE,DE,Branch,workshop
91426562,1249696650,4,2022-02-06,,2022-02-06,DE,DE,workshop,workshop
91360052,1249671422,3,2022-01-23,2022-01-27,,DE,DE,Branch,workshop
91381147,1249695915,3,2022-01-25,2022-02-03,,DE,DE,Branch,workshop
92155963,1249695915,1,,,,DE,DE,Branch,zipcode
92155962,1249695915,2,2022-04-24,,,DE,DE,workshop,Branch
91362037,1249714912,3,2022-01-23,2022-01-31,,ES,ES,Branch,workshop
91385463,1249718620,3,2022-01-25,2022-02-02,,DE,DE,Branch,workshop
91395505,1249718620,3,2022-02-03,2022-02-10,,DE,DE,workshop,workshop
91319764,1249789062,4,2022-01-18,,2022-02-01,DE,DE,Branch,workshop
91444695,1249789062,3,2022-02-01,2022-02-03,,DE,DE,Branch,workshop
91540223,1249789062,4,,,2022-02-20,DE,DE,workshop,LC
91540224,1249789062,3,2022-02-23,2022-02-27,,DE,DE,LC,zipcode
91615755,1249789062,3,2022-02-20,2022-02-23,,DE,DE,workshop,LC
91279247,1249809468,3,2022-01-16,2022-01-19,,DE,DE,Branch,workshop
91713393,1249809468,3,2022-03-03,2022-03-09,,DE,DE,workshop,Branch
91280043,1249809468,3,2022-01-19,2022-02-01,,DE,DE,workshop,workshop
91344947,1250068080,3,2022-01-20,2022-01-24,,ES,ES,Branch,workshop
91960096,1250119751,3,2022-03-30,2022-04-04,,ES,ES,workshop,zipcode
91928697,1250119751,4,,,2022-03-30,ES,ES,workshop,zipcode
91613437,1250119751,4,2022-02-22,,2022-02-28,ES,ES,workshop,Branch
91613438,1250119751,4,,,2022-02-27,ES,ES,Branch,zipcode
91381679,1250119751,3,2022-01-25,2022-01-31,,ES,ES,Branch,workshop
91321195,1250122080,3,2022-01-18,2022-01-24,,ES,ES,Branch,workshop
91530826,1250192686,3,2022-02-10,2022-02-13,,ES,ES,workshop,LC
91383347,1250192686,3,2022-01-25,2022-02-06,,ES,ES,Branch,workshop
91436161,1250361029,3,2022-01-31,2022-02-10,,ES,ES,Branch,workshop
92109008,1250363529,4,,,2022-04-18,ES,ES,workshop,zipcode
91365046,1250363529,3,2022-01-23,2022-01-26,,ES,ES,Branch,workshop
92131844,1250363529,2,2022-04-20,,,ES,ES,workshop,Branch
92109450,1250363529,4,,,2022-04-18,ES,ES,workshop,zipcode
91449502,1250386109,3,2022-02-01,2022-02-06,,DE,DE,Branch,LC
91509136,1250386109,3,2022-02-10,2022-02-13,,DE,DE,workshop,workshop
91464867,1250386109,4,2022-02-07,,2022-02-08,DE,DE,LC,workshop
91509132,1250386109,3,2022-02-08,2022-02-10,,DE,DE,LC,workshop
91393544,1250463905,3,2022-01-26,2022-02-06,,ES,ES,Branch,workshop
91614234,1250560068,3,2022-02-20,2022-02-20,,DE,DE,LC,workshop
91414743,1250560068,3,2022-01-30,2022-01-31,,DE,DE,Branch,LC
91414744,1250560068,3,2022-02-01,2022-02-17,,DE,DE,LC,workshop
91674463,1250560068,4,,,2022-02-27,DE,DE,workshop,workshop
91674464,1250560068,4,,,2022-02-27,DE,DE,workshop,zipcode
91750805,1250560068,4,,,2022-03-07,DE,DE,workshop,showroom
91750806,1250560068,4,,,2022-03-07,DE,DE,showroom,zipcode
91422989,1250560068,4,,,2022-02-20,DE,DE,workshop,workshop
91475571,1250646944,3,2022-02-06,2022-02-09,,DE,DE,Branch,workshop
91716079,1250646944,3,2022-03-08,2022-03-10,,DE,DE,workshop,workshop
91716080,1250646944,3,2022-03-13,2022-03-15,,DE,DE,workshop,zipcode
91582871,1250905119,3,2022-02-16,2022-02-20,,ES,ES,Branch,workshop
91763131,1250951919,3,2022-03-08,2022-03-09,,DE,DE,Branch,LC
91763132,1250951919,4,,,2022-03-13,DE,DE,LC,workshop
91804666,1250951919,3,2022-03-13,2022-03-20,,DE,DE,LC,workshop
91601838,1250996410,3,2022-02-20,2022-02-20,,ES,ES,Branch,workshop
91556262,1251010512,3,2022-02-13,2022-02-17,,DE,DE,Branch,workshop
92023043,1251010512,4,,,2022-04-12,DE,DE,workshop,workshop
92143223,1251010512,1,,,,DE,DE,showroom,zipcode
92187860,1251010512,2,2022-04-27,,,DE,DE,workshop,showroom
92143222,1251010512,4,,,2022-04-27,DE,DE,workshop,showroom
91491300,1251010512,4,2022-02-06,,2022-02-13,DE,DE,Branch,workshop
91995620,1251049845,4,,,2022-04-04,DE,DE,workshop,LC
91995621,1251049845,4,,,2022-04-04,DE,DE,LC,zipcode
92180427,1251049845,1,,,,DE,DE,Branch,zipcode
92180426,1251049845,1,,,,DE,DE,workshop,Branch
91670407,1251049845,3,2022-02-26,2022-02-27,,DE,DE,Branch,LC
91670408,1251049845,3,2022-02-28,2022-03-02,,DE,DE,LC,workshop
91843037,1251180569,3,2022-03-17,2022-03-17,,ES,ES,workshop,LC
91552679,1251180569,3,2022-02-13,2022-02-22,,ES,ES,Branch,workshop
91577074,1251200357,3,2022-02-15,2022-02-24,,ES,ES,Branch,workshop
91772829,1251200357,3,2022-03-09,2022-03-13,,ES,ES,workshop,zipcode
91562809,1251225828,3,2022-02-14,2022-02-17,,DE,DE,Branch,workshop
91587792,1251393163,3,2022-02-16,2022-02-22,,ES,ES,Branch,workshop
92189879,1251393509,1,,,,DE,DE,workshop,showroom
92189880,1251393509,1,,,,DE,DE,showroom,zipcode
92156126,1251393509,4,,,2022-04-25,DE,DE,workshop,zipcode
91599098,1251393509,3,2022-02-17,2022-02-23,,DE,DE,Branch,workshop
91630109,1251593628,3,2022-02-21,2022-02-24,,DE,DE,Branch,LC
91630110,1251593628,3,2022-02-27,2022-03-03,,DE,DE,LC,workshop
92097230,1251593628,3,2022-04-18,2022-04-25,,DE,DE,workshop,zipcode
91687848,1251888520,3,2022-02-28,2022-02-28,,DE,DE,Branch,LC
91687720,1251888520,4,,,2022-02-28,DE,DE,Branch,LC
91699520,1251888520,3,2022-03-01,2022-03-02,,DE,DE,LC,workshop
91660932,1251888520,4,2022-02-27,,2022-02-28,DE,DE,Branch,workshop
91678847,1251909811,4,2022-02-27,,2022-03-13,DE,DE,Branch,workshop
91805511,1251909811,3,2022-03-13,2022-03-20,,DE,DE,Branch,workshop
91727289,1251916285,3,2022-03-06,2022-03-07,,DE,DE,Branch,LC
91727290,1251916285,3,2022-03-09,2022-03-10,,DE,DE,LC,workshop
91804574,1251950059,3,2022-03-13,2022-03-14,,DE,DE,workshop,LC
91678347,1251950059,3,2022-02-27,2022-03-06,,DE,DE,Branch,workshop
91748437,1251983393,4,,,2022-03-07,DE,DE,Branch,workshop
91753526,1251983393,3,2022-03-07,2022-03-14,,DE,DE,Branch,workshop
91809863,1251989919,3,2022-03-14,2022-03-21,,ES,ES,Branch,workshop
91742090,1252078903,3,2022-03-06,2022-03-17,,DE,DE,Branch,workshop
92115221,1252081534,3,2022-04-24,2022-04-26,,DE,DE,workshop,zipcode
91693703,1252081534,3,2022-02-28,2022-03-07,,DE,DE,Branch,workshop
91746890,1252156561,3,2022-03-06,2022-03-13,,DE,DE,Branch,workshop
91683029,1252173490,3,2022-02-27,2022-03-07,,ES,ES,Branch,workshop
91724802,1252242767,3,2022-03-03,2022-03-08,,ES,ES,Branch,workshop
91727274,1252245712,3,2022-03-05,2022-03-07,,DE,DE,Branch,LC
91727275,1252245712,3,2022-03-07,2022-03-10,,DE,DE,LC,workshop
91714524,1252283744,3,2022-03-02,2022-03-13,,ES,ES,Branch,LC
91714525,1252283744,3,2022-03-13,2022-03-16,,ES,ES,LC,workshop
91823559,1252334637,3,2022-03-15,2022-03-15,,ES,ES,workshop,LC
91724164,1252334637,3,2022-03-03,2022-03-13,,ES,ES,Branch,workshop
91869212,1252334637,3,2022-03-22,2022-03-27,,ES,ES,LC,zipcode
91733410,1252451820,3,2022-03-06,2022-03-15,,DE,DE,Branch,workshop
92185488,1252451820,1,,,,DE,DE,workshop,LC
91834337,1252983904,3,2022-03-16,2022-03-22,,DE,DE,Branch,workshop
91823807,1253028833,3,2022-03-15,2022-03-21,,ES,ES,Branch,workshop
91855326,1252643716,3,2022-03-20,2022-03-23,,ES,ES,Branch,workshop
91867406,1252990234,3,2022-03-20,2022-03-24,,DE,DE,Branch,workshop
91213096,1248919290,3,2022-01-05,2022-01-09,,ES,ES,Branch,workshop
91512013,1248919290,4,,,2022-02-09,ES,ES,workshop,workshop
91867850,1248919290,3,2022-03-22,2022-03-24,,ES,ES,workshop,showroom
91867851,1248919290,3,2022-03-24,2022-03-28,,ES,ES,showroom,zipcode
91873767,1249347228,3,2022-03-21,2022-03-23,,ES,ES,workshop,showroom
91772007,1249347228,4,2022-03-09,,2022-03-09,ES,ES,workshop,showroom
91772008,1249347228,4,,,2022-03-09,ES,ES,showroom,zipcode
91912084,1249347228,3,2022-03-24,2022-03-28,,ES,ES,showroom,zipcode
91310542,1249347228,3,2022-01-17,2022-01-20,,ES,ES,Branch,workshop
91655389,1249696650,4,,,2022-03-02,DE,DE,workshop,Branch
91711485,1249696650,4,,,2022-03-08,DE,DE,workshop,Branch
91711486,1249696650,3,2022-03-14,2022-03-15,,DE,DE,Branch,zipcode
91763649,1249696650,3,2022-03-08,2022-03-13,,DE,DE,workshop,Branch
91491560,1249696650,3,2022-02-06,2022-02-06,,DE,DE,LC,workshop
91296619,1249715693,3,2022-01-16,2022-01-18,,DE,DE,Branch,workshop
91279633,1249715693,4,2022-01-13,,2022-01-16,DE,DE,Branch,workshop
91554443,1249715693,4,,,2022-02-17,DE,DE,workshop,workshop
91554444,1249715693,4,,,2022-02-17,DE,DE,workshop,zipcode
91651229,1249715693,3,2022-03-02,2022-03-02,,DE,DE,workshop,workshop
91651230,1249715693,3,2022-03-03,2022-03-15,,DE,DE,workshop,zipcode
91281753,1249715693,4,,,2022-01-16,DE,DE,workshop,workshop
91530829,1249717010,3,2022-02-10,2022-02-14,,ES,ES,workshop,LC
91476655,1249717010,3,2022-02-06,2022-02-06,,ES,ES,Branch,workshop
91666371,1249717010,3,2022-02-27,2022-03-10,,ES,ES,LC,zipcode
91268378,1249736225,3,2022-01-12,2022-01-13,,ES,ES,Branch,workshop
91324727,1249736225,3,2022-01-18,2022-01-23,,ES,ES,workshop,Branch
91324728,1249736225,3,2022-01-23,2022-02-08,,ES,ES,Branch,zipcode
91280092,1249750398,3,2022-01-13,2022-01-19,,DE,DE,Branch,workshop
91625651,1249750398,4,,,2022-02-23,DE,DE,workshop,workshop
91625652,1249750398,4,,,2022-02-23,DE,DE,workshop,zipcode
91649950,1249750398,4,,,2022-02-23,DE,DE,workshop,workshop
91649996,1249750398,4,,,2022-02-27,DE,DE,workshop,workshop
91649997,1249750398,3,2022-03-01,2022-03-09,,DE,DE,workshop,zipcode
91679491,1249750398,3,2022-02-27,2022-03-01,,DE,DE,workshop,workshop
91571243,1249793581,3,2022-02-15,2022-02-22,,ES,ES,workshop,zipcode
91286574,1249793581,3,2022-01-16,2022-01-17,,ES,ES,Branch,workshop
